dataset,variant,nominal_real_fpr,threshold,role,group,n,count,rate,ci95_low,ci95_high,threshold_n,reference_real_fpr
comgenvid,local_d1_target,0.001,0.018753753753753752,real,all_real,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d1_target,0.001,0.018753753753753752,real,MSVD,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d1_target,0.001,0.018753753753753752,fake,Sora,1700,131,0.07705882352941176,0.06531367195782628,0.09071109046619355,2000,0.001
comgenvid,local_d1_target,0.001,0.018753753753753752,fake,VEO3,1700,170,0.1,0.08662856829143449,0.11517510131681795,2000,0.001
comgenvid,local_d1_target,0.01,0.04112975475475475,real,all_real,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d1_target,0.01,0.04112975475475475,real,MSVD,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d1_target,0.01,0.04112975475475475,fake,Sora,1700,332,0.1952941176470588,0.17714523220833261,0.21481697493442437,2000,0.01
comgenvid,local_d1_target,0.01,0.04112975475475475,fake,VEO3,1700,352,0.20705882352941177,0.18846813868304452,0.2269704311182933,2000,0.01
comgenvid,local_d1_target_only,0.001,0.002002002002002002,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d1_target_only,0.001,0.002002002002002002,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d1_target_only,0.001,0.002002002002002002,fake,Sora,1700,117,0.0688235294117647,0.05773603533914876,0.08185527322386447,2000,0.001
comgenvid,local_d1_target_only,0.001,0.002002002002002002,fake,VEO3,1700,93,0.054705882352941174,0.044865496327183944,0.06655417704553233,2000,0.001
comgenvid,local_d1_target_only,0.01,0.00850850850850851,real,all_real,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.009
comgenvid,local_d1_target_only,0.01,0.00850850850850851,real,MSVD,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.009
comgenvid,local_d1_target_only,0.01,0.00850850850850851,fake,Sora,1700,315,0.18529411764705883,0.16754135384952262,0.20446594503344073,2000,0.009
comgenvid,local_d1_target_only,0.01,0.00850850850850851,fake,VEO3,1700,296,0.17411764705882352,0.1568315281226267,0.1928732262346848,2000,0.009
comgenvid,local_d1_target_raw,0.001,-1541.1174587957094,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d1_target_raw,0.001,-1541.1174587957094,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d1_target_raw,0.001,-1541.1174587957094,fake,Sora,1700,125,0.07352941176470588,0.062060585891538185,0.08692126773490741,2000,0.001
comgenvid,local_d1_target_raw,0.001,-1541.1174587957094,fake,VEO3,1700,105,0.061764705882352944,0.05127977074173432,0.07422572022613047,2000,0.001
comgenvid,local_d1_target_raw,0.01,-1530.3735228961516,real,all_real,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d1_target_raw,0.01,-1530.3735228961516,real,MSVD,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d1_target_raw,0.01,-1530.3735228961516,fake,Sora,1700,335,0.19705882352941176,0.17884203621540698,0.21664162532613715,2000,0.01
comgenvid,local_d1_target_raw,0.01,-1530.3735228961516,fake,VEO3,1700,307,0.18058823529411766,0.1630287802995216,0.19958797352000943,2000,0.01
comgenvid,local_d2_norm_target,0.001,0.052804929929929925,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_norm_target,0.001,0.052804929929929925,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_norm_target,0.001,0.052804929929929925,fake,Sora,1700,1,0.000588235294117647,0.00010384552139262242,0.0033245596218519045,2000,0.001
comgenvid,local_d2_norm_target,0.001,0.052804929929929925,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.001
comgenvid,local_d2_norm_target,0.01,0.1274097847847848,real,all_real,898,2,0.0022271714922048997,0.0006109833813997359,0.008083958222802095,2000,0.01
comgenvid,local_d2_norm_target,0.01,0.1274097847847848,real,MSVD,898,2,0.0022271714922048997,0.0006109833813997359,0.008083958222802095,2000,0.01
comgenvid,local_d2_norm_target,0.01,0.1274097847847848,fake,Sora,1700,33,0.019411764705882354,0.013855264111799513,0.02713532128517432,2000,0.01
comgenvid,local_d2_norm_target,0.01,0.1274097847847848,fake,VEO3,1700,22,0.012941176470588235,0.008561585107777124,0.01951700082697726,2000,0.01
comgenvid,local_d2_norm_target_only,0.001,0.004004004004004004,real,all_real,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.0005
comgenvid,local_d2_norm_target_only,0.001,0.004004004004004004,real,MSVD,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.0005
comgenvid,local_d2_norm_target_only,0.001,0.004004004004004004,fake,Sora,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.0005
comgenvid,local_d2_norm_target_only,0.001,0.004004004004004004,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.0005
comgenvid,local_d2_norm_target_only,0.01,0.011511511511511512,real,all_real,898,9,0.01002227171492205,0.0052815783416716115,0.018937156123314536,2000,0.01
comgenvid,local_d2_norm_target_only,0.01,0.011511511511511512,real,MSVD,898,9,0.01002227171492205,0.0052815783416716115,0.018937156123314536,2000,0.01
comgenvid,local_d2_norm_target_only,0.01,0.011511511511511512,fake,Sora,1700,6,0.0035294117647058825,0.0016185342991841011,0.007678961508705631,2000,0.01
comgenvid,local_d2_norm_target_only,0.01,0.011511511511511512,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.01
comgenvid,local_d2_norm_target_raw,0.001,-3.7994764477827387,real,all_real,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_norm_target_raw,0.001,-3.7994764477827387,real,MSVD,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_norm_target_raw,0.001,-3.7994764477827387,fake,Sora,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.001
comgenvid,local_d2_norm_target_raw,0.001,-3.7994764477827387,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.001
comgenvid,local_d2_norm_target_raw,0.01,-3.097511232253774,real,all_real,898,9,0.01002227171492205,0.0052815783416716115,0.018937156123314536,2000,0.01
comgenvid,local_d2_norm_target_raw,0.01,-3.097511232253774,real,MSVD,898,9,0.01002227171492205,0.0052815783416716115,0.018937156123314536,2000,0.01
comgenvid,local_d2_norm_target_raw,0.01,-3.097511232253774,fake,Sora,1700,6,0.0035294117647058825,0.0016185342991841011,0.007678961508705631,2000,0.01
comgenvid,local_d2_norm_target_raw,0.01,-3.097511232253774,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.01
comgenvid,local_d2_source,0.001,0.019254254254254255,real,all_real,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.001
comgenvid,local_d2_source,0.001,0.019254254254254255,real,MSVD,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.001
comgenvid,local_d2_source,0.001,0.019254254254254255,fake,Sora,1700,144,0.08470588235294117,0.07238789357844785,0.09889650457364951,2000,0.001
comgenvid,local_d2_source,0.001,0.019254254254254255,fake,VEO3,1700,211,0.12411764705882353,0.10928646244251451,0.14064375061582857,2000,0.001
comgenvid,local_d2_source,0.01,0.057900775775775765,real,all_real,898,13,0.014476614699331848,0.008479463819163684,0.02461000942341349,2000,0.01
comgenvid,local_d2_source,0.01,0.057900775775775765,real,MSVD,898,13,0.014476614699331848,0.008479463819163684,0.02461000942341349,2000,0.01
comgenvid,local_d2_source,0.01,0.057900775775775765,fake,Sora,1700,521,0.3064705882352941,0.28501183411109715,0.3288020001552486,2000,0.01
comgenvid,local_d2_source,0.01,0.057900775775775765,fake,VEO3,1700,628,0.36941176470588233,0.34678708347940873,0.3926252910103443,2000,0.01
comgenvid,local_d2_source_mean_target_whitening,0.001,0.018875750750750753,real,all_real,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_source_mean_target_whitening,0.001,0.018875750750750753,real,MSVD,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_source_mean_target_whitening,0.001,0.018875750750750753,fake,Sora,1700,142,0.08352941176470588,0.07129737606011621,0.09763938582612305,2000,0.001
comgenvid,local_d2_source_mean_target_whitening,0.001,0.018875750750750753,fake,VEO3,1700,183,0.10764705882352942,0.09378864543899086,0.12327465989733909,2000,0.001
comgenvid,local_d2_source_mean_target_whitening,0.01,0.040774024024024025,real,all_real,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d2_source_mean_target_whitening,0.01,0.040774024024024025,real,MSVD,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d2_source_mean_target_whitening,0.01,0.040774024024024025,fake,Sora,1700,343,0.20176470588235293,0.18336969056474406,0.22150451604023236,2000,0.01
comgenvid,local_d2_source_mean_target_whitening,0.01,0.040774024024024025,fake,VEO3,1700,367,0.21588235294117647,0.19697655501251737,0.23606928678275607,2000,0.01
comgenvid,local_d2_source_mean_target_whitening_only,0.001,0.0015015015015015015,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_source_mean_target_whitening_only,0.001,0.0015015015015015015,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_source_mean_target_whitening_only,0.001,0.0015015015015015015,fake,Sora,1700,136,0.08,0.06803049229026761,0.09386336079839744,2000,0.0005
comgenvid,local_d2_source_mean_target_whitening_only,0.001,0.0015015015015015015,fake,VEO3,1700,126,0.07411764705882352,0.06260221000948318,0.08755346174989143,2000,0.0005
comgenvid,local_d2_source_mean_target_whitening_only,0.01,0.00950950950950951,real,all_real,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_d2_source_mean_target_whitening_only,0.01,0.00950950950950951,real,MSVD,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_d2_source_mean_target_whitening_only,0.01,0.00950950950950951,fake,Sora,1700,348,0.20470588235294118,0.18620153829195965,0.22454175897766201,2000,0.0095
comgenvid,local_d2_source_mean_target_whitening_only,0.01,0.00950950950950951,fake,VEO3,1700,340,0.2,0.18167133976313166,0.21968141244305772,2000,0.0095
comgenvid,local_d2_source_mean_target_whitening_raw,0.001,-1542.9109895631366,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_source_mean_target_whitening_raw,0.001,-1542.9109895631366,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_source_mean_target_whitening_raw,0.001,-1542.9109895631366,fake,Sora,1700,157,0.09235294117647058,0.07949403011458407,0.1070500037655908,2000,0.001
comgenvid,local_d2_source_mean_target_whitening_raw,0.001,-1542.9109895631366,fake,VEO3,1700,156,0.09176470588235294,0.07894635557249159,0.10642386017475426,2000,0.001
comgenvid,local_d2_source_mean_target_whitening_raw,0.01,-1534.0475754845563,real,all_real,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.01
comgenvid,local_d2_source_mean_target_whitening_raw,0.01,-1534.0475754845563,real,MSVD,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.01
comgenvid,local_d2_source_mean_target_whitening_raw,0.01,-1534.0475754845563,fake,Sora,1700,353,0.2076470588235294,0.18903494299966894,0.22757744493459792,2000,0.01
comgenvid,local_d2_source_mean_target_whitening_raw,0.01,-1534.0475754845563,fake,VEO3,1700,354,0.20823529411764705,0.18960180861721468,0.22818439744998123,2000,0.01
comgenvid,local_d2_source_only,0.001,0.0035035035035035035,real,all_real,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_source_only,0.001,0.0035035035035035035,real,MSVD,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_source_only,0.001,0.0035035035035035035,fake,Sora,1700,278,0.1635294117647059,0.14671033223768432,0.18186569572690453,2000,0.001
comgenvid,local_d2_source_only,0.001,0.0035035035035035035,fake,VEO3,1700,391,0.23,0.21061729226997605,0.25060018471559437,2000,0.001
comgenvid,local_d2_source_only,0.01,0.012012012012012012,real,all_real,898,39,0.043429844097995544,0.03193065827950082,0.05881861701741809,2000,0.0085
comgenvid,local_d2_source_only,0.01,0.012012012012012012,real,MSVD,898,39,0.043429844097995544,0.03193065827950082,0.05881861701741809,2000,0.0085
comgenvid,local_d2_source_only,0.01,0.012012012012012012,fake,Sora,1700,564,0.33176470588235296,0.3097838015289237,0.3545042124533708,2000,0.0085
comgenvid,local_d2_source_only,0.01,0.012012012012012012,fake,VEO3,1700,729,0.4288235294117647,0.4054839909639925,0.4524840149515937,2000,0.0085
comgenvid,local_d2_source_raw,0.001,-1530.4524440580597,real,all_real,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_source_raw,0.001,-1530.4524440580597,real,MSVD,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_source_raw,0.001,-1530.4524440580597,fake,Sora,1700,286,0.16823529411764707,0.151205526030133,0.18676104699788815,2000,0.001
comgenvid,local_d2_source_raw,0.001,-1530.4524440580597,fake,VEO3,1700,407,0.23941176470588235,0.21972882646794484,0.2602697406444902,2000,0.001
comgenvid,local_d2_source_raw,0.01,-1518.4925456213132,real,all_real,898,40,0.044543429844097995,0.03288023551200522,0.06008672447931145,2000,0.01
comgenvid,local_d2_source_raw,0.01,-1518.4925456213132,real,MSVD,898,40,0.044543429844097995,0.03288023551200522,0.06008672447931145,2000,0.01
comgenvid,local_d2_source_raw,0.01,-1518.4925456213132,fake,Sora,1700,580,0.3411764705882353,0.3190200408981347,0.3640490632110244,2000,0.01
comgenvid,local_d2_source_raw,0.01,-1518.4925456213132,fake,VEO3,1700,752,0.4423529411764706,0.4188996284505191,0.46606619452243503,2000,0.01
comgenvid,local_d2_target,0.001,0.018875750750750753,real,all_real,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_target,0.001,0.018875750750750753,real,MSVD,898,1,0.0011135857461024498,0.00019660228203867728,0.006280654627765395,2000,0.001
comgenvid,local_d2_target,0.001,0.018875750750750753,fake,Sora,1700,142,0.08352941176470588,0.07129737606011621,0.09763938582612305,2000,0.001
comgenvid,local_d2_target,0.001,0.018875750750750753,fake,VEO3,1700,183,0.10764705882352942,0.09378864543899086,0.12327465989733909,2000,0.001
comgenvid,local_d2_target,0.01,0.040774024024024025,real,all_real,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d2_target,0.01,0.040774024024024025,real,MSVD,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.01
comgenvid,local_d2_target,0.01,0.040774024024024025,fake,Sora,1700,344,0.2023529411764706,0.18393593435096614,0.22211209038693938,2000,0.01
comgenvid,local_d2_target,0.01,0.040774024024024025,fake,VEO3,1700,367,0.21588235294117647,0.19697655501251737,0.23606928678275607,2000,0.01
comgenvid,local_d2_target_diagonal,0.001,0.0175025025025025,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_diagonal,0.001,0.0175025025025025,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_diagonal,0.001,0.0175025025025025,fake,Sora,1700,109,0.06411764705882353,0.05342751532221075,0.07677324817737018,2000,0.001
comgenvid,local_d2_target_diagonal,0.001,0.0175025025025025,fake,VEO3,1700,177,0.10411764705882352,0.09048098194888765,0.11953941458986805,2000,0.001
comgenvid,local_d2_target_diagonal,0.01,0.06030618118118118,real,all_real,898,2,0.0022271714922048997,0.0006109833813997359,0.008083958222802095,2000,0.01
comgenvid,local_d2_target_diagonal,0.01,0.06030618118118118,real,MSVD,898,2,0.0022271714922048997,0.0006109833813997359,0.008083958222802095,2000,0.01
comgenvid,local_d2_target_diagonal,0.01,0.06030618118118118,fake,Sora,1700,412,0.24235294117647058,0.2225789726475478,0.26328868512953246,2000,0.01
comgenvid,local_d2_target_diagonal,0.01,0.06030618118118118,fake,VEO3,1700,550,0.3235294117647059,0.3017103270846973,0.34614423303659064,2000,0.01
comgenvid,local_d2_target_diagonal_only,0.001,0.003003003003003003,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_target_diagonal_only,0.001,0.003003003003003003,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_target_diagonal_only,0.001,0.003003003003003003,fake,Sora,1700,96,0.05647058823529412,0.04646474306884292,0.06847638470266047,2000,0.0005
comgenvid,local_d2_target_diagonal_only,0.001,0.003003003003003003,fake,VEO3,1700,179,0.10529411764705883,0.09158297537851355,0.12078505742610025,2000,0.0005
comgenvid,local_d2_target_diagonal_only,0.01,0.013013013013013013,real,all_real,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d2_target_diagonal_only,0.01,0.013013013013013013,real,MSVD,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d2_target_diagonal_only,0.01,0.013013013013013013,fake,Sora,1700,303,0.17823529411764705,0.1607742088941261,0.1971472723936887,2000,0.01
comgenvid,local_d2_target_diagonal_only,0.01,0.013013013013013013,fake,VEO3,1700,480,0.2823529411764706,0.2614640474126213,0.3042232434036337,2000,0.01
comgenvid,local_d2_target_diagonal_raw,0.001,-1454.792970955459,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_diagonal_raw,0.001,-1454.792970955459,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_diagonal_raw,0.001,-1454.792970955459,fake,Sora,1700,102,0.06,0.0496720002784289,0.07231203629064874,2000,0.001
comgenvid,local_d2_target_diagonal_raw,0.001,-1454.792970955459,fake,VEO3,1700,189,0.1111764705882353,0.09710123914254458,0.12700497499135963,2000,0.001
comgenvid,local_d2_target_diagonal_raw,0.01,-1453.5701164113352,real,all_real,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d2_target_diagonal_raw,0.01,-1453.5701164113352,real,MSVD,898,4,0.004454342984409799,0.0017335294583041335,0.011396781534693213,2000,0.01
comgenvid,local_d2_target_diagonal_raw,0.01,-1453.5701164113352,fake,Sora,1700,304,0.17882352941176471,0.16133774303851436,0.19775755638222955,2000,0.01
comgenvid,local_d2_target_diagonal_raw,0.01,-1453.5701164113352,fake,VEO3,1700,481,0.28294117647058825,0.26203750818381233,0.30482360076537174,2000,0.01
comgenvid,local_d2_target_mean_source_whitening,0.001,0.019254254254254255,real,all_real,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.001
comgenvid,local_d2_target_mean_source_whitening,0.001,0.019254254254254255,real,MSVD,898,3,0.0033407572383073497,0.0011367953648031576,0.009775830933796432,2000,0.001
comgenvid,local_d2_target_mean_source_whitening,0.001,0.019254254254254255,fake,Sora,1700,144,0.08470588235294117,0.07238789357844785,0.09889650457364951,2000,0.001
comgenvid,local_d2_target_mean_source_whitening,0.001,0.019254254254254255,fake,VEO3,1700,211,0.12411764705882353,0.10928646244251451,0.14064375061582857,2000,0.001
comgenvid,local_d2_target_mean_source_whitening,0.01,0.05789627127127127,real,all_real,898,13,0.014476614699331848,0.008479463819163684,0.02461000942341349,2000,0.01
comgenvid,local_d2_target_mean_source_whitening,0.01,0.05789627127127127,real,MSVD,898,13,0.014476614699331848,0.008479463819163684,0.02461000942341349,2000,0.01
comgenvid,local_d2_target_mean_source_whitening,0.01,0.05789627127127127,fake,Sora,1700,521,0.3064705882352941,0.28501183411109715,0.3288020001552486,2000,0.01
comgenvid,local_d2_target_mean_source_whitening,0.01,0.05789627127127127,fake,VEO3,1700,628,0.36941176470588233,0.34678708347940873,0.3926252910103443,2000,0.01
comgenvid,local_d2_target_mean_source_whitening_only,0.001,0.0035035035035035035,real,all_real,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_only,0.001,0.0035035035035035035,real,MSVD,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_only,0.001,0.0035035035035035035,fake,Sora,1700,278,0.1635294117647059,0.14671033223768432,0.18186569572690453,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_only,0.001,0.0035035035035035035,fake,VEO3,1700,392,0.23058823529411765,0.21118635741728117,0.2512049377012183,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_only,0.01,0.012012012012012012,real,all_real,898,39,0.043429844097995544,0.03193065827950082,0.05881861701741809,2000,0.0085
comgenvid,local_d2_target_mean_source_whitening_only,0.01,0.012012012012012012,real,MSVD,898,39,0.043429844097995544,0.03193065827950082,0.05881861701741809,2000,0.0085
comgenvid,local_d2_target_mean_source_whitening_only,0.01,0.012012012012012012,fake,Sora,1700,564,0.33176470588235296,0.3097838015289237,0.3545042124533708,2000,0.0085
comgenvid,local_d2_target_mean_source_whitening_only,0.01,0.012012012012012012,fake,VEO3,1700,729,0.4288235294117647,0.4054839909639925,0.4524840149515937,2000,0.0085
comgenvid,local_d2_target_mean_source_whitening_raw,0.001,-1530.4579385607249,real,all_real,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_raw,0.001,-1530.4579385607249,real,MSVD,898,14,0.015590200445434299,0.009309131232202356,0.025998026704772578,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_raw,0.001,-1530.4579385607249,fake,Sora,1700,286,0.16823529411764707,0.151205526030133,0.18676104699788815,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_raw,0.001,-1530.4579385607249,fake,VEO3,1700,407,0.23941176470588235,0.21972882646794484,0.2602697406444902,2000,0.001
comgenvid,local_d2_target_mean_source_whitening_raw,0.01,-1518.4949048930023,real,all_real,898,40,0.044543429844097995,0.03288023551200522,0.06008672447931145,2000,0.01
comgenvid,local_d2_target_mean_source_whitening_raw,0.01,-1518.4949048930023,real,MSVD,898,40,0.044543429844097995,0.03288023551200522,0.06008672447931145,2000,0.01
comgenvid,local_d2_target_mean_source_whitening_raw,0.01,-1518.4949048930023,fake,Sora,1700,581,0.3417647058823529,0.31959763469752295,0.3646452875445652,2000,0.01
comgenvid,local_d2_target_mean_source_whitening_raw,0.01,-1518.4949048930023,fake,VEO3,1700,752,0.4423529411764706,0.4188996284505191,0.46606619452243503,2000,0.01
comgenvid,local_d2_target_only,0.001,0.0015015015015015015,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_target_only,0.001,0.0015015015015015015,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_d2_target_only,0.001,0.0015015015015015015,fake,Sora,1700,136,0.08,0.06803049229026761,0.09386336079839744,2000,0.0005
comgenvid,local_d2_target_only,0.001,0.0015015015015015015,fake,VEO3,1700,126,0.07411764705882352,0.06260221000948318,0.08755346174989143,2000,0.0005
comgenvid,local_d2_target_only,0.01,0.00950950950950951,real,all_real,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_d2_target_only,0.01,0.00950950950950951,real,MSVD,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_d2_target_only,0.01,0.00950950950950951,fake,Sora,1700,348,0.20470588235294118,0.18620153829195965,0.22454175897766201,2000,0.0095
comgenvid,local_d2_target_only,0.01,0.00950950950950951,fake,VEO3,1700,341,0.20058823529411765,0.18223739306320125,0.22028917727591713,2000,0.0095
comgenvid,local_d2_target_raw,0.001,-1542.9189450750935,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_raw,0.001,-1542.9189450750935,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_d2_target_raw,0.001,-1542.9189450750935,fake,Sora,1700,157,0.09235294117647058,0.07949403011458407,0.1070500037655908,2000,0.001
comgenvid,local_d2_target_raw,0.001,-1542.9189450750935,fake,VEO3,1700,155,0.09117647058823529,0.0783988502142555,0.10579754740006131,2000,0.001
comgenvid,local_d2_target_raw,0.01,-1534.0531248099878,real,all_real,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.01
comgenvid,local_d2_target_raw,0.01,-1534.0531248099878,real,MSVD,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.01
comgenvid,local_d2_target_raw,0.01,-1534.0531248099878,fake,Sora,1700,353,0.2076470588235294,0.18903494299966894,0.22757744493459792,2000,0.01
comgenvid,local_d2_target_raw,0.01,-1534.0531248099878,fake,VEO3,1700,354,0.20823529411764705,0.18960180861721468,0.22818439744998123,2000,0.01
comgenvid,local_only,0.001,0.0015015015015015015,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_only,0.001,0.0015015015015015015,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.0005
comgenvid,local_only,0.001,0.0015015015015015015,fake,Sora,1700,136,0.08,0.06803049229026761,0.09386336079839744,2000,0.0005
comgenvid,local_only,0.001,0.0015015015015015015,fake,VEO3,1700,126,0.07411764705882352,0.06260221000948318,0.08755346174989143,2000,0.0005
comgenvid,local_only,0.01,0.00950950950950951,real,all_real,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_only,0.01,0.00950950950950951,real,MSVD,898,5,0.005567928730512249,0.0023805616164262466,0.012967434070968863,2000,0.0095
comgenvid,local_only,0.01,0.00950950950950951,fake,Sora,1700,348,0.20470588235294118,0.18620153829195965,0.22454175897766201,2000,0.0095
comgenvid,local_only,0.01,0.00950950950950951,fake,VEO3,1700,341,0.20058823529411765,0.18223739306320125,0.22028917727591713,2000,0.0095
comgenvid,local_raw_d2_target,0.001,0.050552677677677675,real,all_real,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_raw_d2_target,0.001,0.050552677677677675,real,MSVD,898,0,0.0,4.336808689942018e-19,0.004259572215406312,2000,0.001
comgenvid,local_raw_d2_target,0.001,0.050552677677677675,fake,Sora,1700,1,0.000588235294117647,0.00010384552139262242,0.0033245596218519045,2000,0.001
comgenvid,local_raw_d2_target,0.001,0.050552677677677675,fake,VEO3,1700,0,0.0,-2.168404344971009e-19,0.002254587010315487,2000,0.001
comgenvid,local_raw_d2_target,0.01,0.12461886886886886,real,all_real,898,2,0.0022271714922048997,0.0006109833813997359,0.008083958222802095,2000,0.01
