dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,HotShot,700,700,0.5384010204081633,0.6454445017617113,0.4813998283784181,0.0,0.002857142857142857,0.7342857142857143,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,Lavie,1400,1400,0.22932882653061226,0.3520403560778198,0.3562273979416496,0.0,0.005,0.995,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,ModelScope,700,700,0.3074683673469388,0.3850755465546556,0.38712180232777205,0.0,0.0014285714285714286,0.9871428571428571,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,MoonValley,626,626,0.18840781267543816,0.3582497954155527,0.34102411404626237,0.0,0.0,0.9808306709265175,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,MorphStudio,700,700,0.3100632653061225,0.3821752317713749,0.4023750585926872,0.0,0.008571428571428572,0.9871428571428571,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,Show_1,700,700,0.18271224489795918,0.3457153966465327,0.34077385543571703,0.0014285714285714286,0.0014285714285714286,0.9857142857142858,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,Sora,56,56,0.2661033163265306,0.371181307595956,0.3725960390719829,0.0,0.0,1.0,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,WildScrape,515,515,0.27104910924686587,0.3659249985867223,0.37379157170419325,0.0,0.007766990291262136,0.9941747572815534,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,AnimateDiff,218,218,0.34352116825183066,0.39475316029707025,0.4398187245886515,0.013761467889908258,0.01834862385321101,0.981651376146789,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,Fast-SVD,290,290,0.1734126040428062,0.34666057188337407,0.3374610949552024,0.0,0.0,0.9689655172413794,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,Hotshot-XL,500,500,0.41842599999999996,0.49405071501808445,0.4215839575075067,0.0,0.002,0.926,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,LVDM,276,276,0.7432327767275784,0.7858936740290772,0.67014843687129,0.007246376811594203,0.021739130434782608,0.6557971014492754,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,LaVie-base,258,258,0.45684604290607533,0.4588880802874779,0.4778715352877222,0.003875968992248062,0.007751937984496124,0.9689922480620154,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,ModelScope,246,246,0.6607343512459514,0.6681243128515298,0.6318671683395689,0.012195121951219513,0.032520325203252036,0.8333333333333334,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,Pika,132,132,0.15880394857667585,0.3349085520942441,0.3355992023238487,0.0,0.0,1.0,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
videofeedback,SoRA-Clip,290,290,0.3404340071343639,0.39242210200688193,0.42566990579566,0.006896551724137931,0.017241379310344827,0.993103448275862,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
