dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,MorphStudio,700,700,0.5501142857142858,0.5814467318880323,0.5340242973620448,0.004285714285714286,0.022857142857142857,0.8685714285714285,local_d2_norm_target,Local D2幅度,fc3
genvideo,Show_1,700,700,0.4884142857142857,0.5146507237420488,0.46881803106309144,0.0,0.002857142857142857,0.94,local_d2_norm_target,Local D2幅度,fc3
genvideo,Sora,56,56,0.5934311224489797,0.6324242466572418,0.563964442846734,0.017857142857142856,0.017857142857142856,0.8214285714285714,local_d2_norm_target,Local D2幅度,fc3
genvideo,WildScrape,515,515,0.4946403996606654,0.4896945973647443,0.5010919845674863,0.001941747572815534,0.013592233009708738,0.9766990291262136,local_d2_norm_target,Local D2幅度,fc3
videofeedback,AnimateDiff,218,218,0.6740909856072721,0.7351773598952631,0.6147465306959082,0.0045871559633027525,0.03211009174311927,0.6972477064220184,local_d2_norm_target,Local D2幅度,fc3
videofeedback,Fast-SVD,290,290,0.7142925089179548,0.7722817809800955,0.6088857533228654,0.0,0.0,0.5517241379310345,local_d2_norm_target,Local D2幅度,fc3
videofeedback,Hotshot-XL,500,500,0.48449,0.570147573538855,0.45705646698620167,0.0,0.008,0.866,local_d2_norm_target,Local D2幅度,fc3
videofeedback,LVDM,276,276,0.733958202058391,0.7875577005500582,0.7035632897026823,0.04710144927536232,0.06521739130434782,0.5615942028985508,local_d2_norm_target,Local D2幅度,fc3
videofeedback,LaVie-base,258,258,0.6920106964725679,0.7470952933628113,0.6372483385895562,0.015503875968992248,0.027131782945736434,0.6937984496124031,local_d2_norm_target,Local D2幅度,fc3
videofeedback,ModelScope,246,246,0.6738878974155594,0.7103501614061527,0.64861216497809,0.0040650406504065045,0.06504065040650407,0.7357723577235772,local_d2_norm_target,Local D2幅度,fc3
